,string,position
10165,упа виписали на,5
10166,упа гордо пог,5
10167,упа об'єдналися всі,10
10168,рше переможні лав,9
10169,ене поінформувати кад,14
10170,ний президента укр,10
10171,ити голову дер,9
10172,ння корпоративними пра,12
10173,ння міністерства кул,10
10174,ння національної пол,5
10175,ням інфляції вже,8
10176,рки програвали у,11
10177,цем села є,7
10178,оку перевіряла пис,11
10179,сте слово пер,6
10180,тим відкриттям і,12
10181,тих заходів у,5
10182,ищі сандармох у,11
10183,яди намагаються стя,9
10184,яду втягають ста,8
10185,яду директорії євг,10
10186,яді черчіля про,5
10187,дів перед сво,7
10188,ус гармонійно поє,9
10189,усе здавалося зне,8
10190,ння після бро,5
10191,нює містобудівну сит,5
10192,піх угорської кам,6
10193,іху через від,5
10194,шно підготуватися до,12
10195,нов іноземних дер,8
10196,ами охорони здо,8
10197,ови ветеринарної мед,11
10198,вки сіркоочищення на,11
10199,ому законом пор,7
10200,ому порядку пер,7
10201,ься листова тай,10
10202,ого випробувального тер,8
10203,ого мати кор,5
10204,ого навчання бул,8
10205,ого розмаху три,8
10206,ого часу що,5
10207,уся решта сло,5
10208,уся сім’я зав,8
10209,усі важливіші інф,10
10210,усі дерева і,7
10211,усі дивилися як,7
10212,усі дотеперішні жер,9
10213,усі загинуть без,7
10214,усі здобутки поп,8
10215,усі криваві виз,6
10216,усі наступні зло,8
10217,усі пристрасті рад,6
10218,іма військовими спр,10
10219,іма згаданими виз,6
10220,іма його рад,7
10221,сіх гостинці маю,8
10222,сіх гірських сте,10
10223,сіх капіталовкладеннях під,15
10224,сіх місцевих рад,8
10225,сіх народів у,7
10226,сіх слов'янських і,9
10227,сіх членів пол,6
10228,сіх якнайбільше роз,10
10229,ією цією гру,6
10230,ень може кол,5
10231,ися височенними дощ,9
10232,ома трохи зац,6
10233,ати таких тва,7
10234,или мали міс,5
10235,иць варшавського бло,8
10236,стю дахабраха на,7
10237,ний говорить про,7
10238,ища стояла ста,7
10239,нив точнісінько так,8
10240,ель італьянської мов,6
10241,ька змінилася на,8
10242,ьку біології бок,8
10243,нів олекси нов,6
10244,нів фортепіанного кла,11
10245,ора вперше в,9
10246,ора зняла 20,8
10247,ити німеччину сво,7
10248,ити сучасне вир,7
10249,аза акту ков,4
10250,зою була під,7
10251,лів може від,5
10252,кти морфологічні та,12
10253,кти польського тер,5
10254,чно еліта з,6
10255,чно ніяк не,6
10256,чно передали на,11
10257,чно працювати в,10
10258,том поліція роз,7
10259,кін хера ти,5
10260,иві упівці і,4
10261,изм іспанців 193,7
10262,чно м`який див,8
10263,ьне рішення ант,7
10264,сті надання мед,10
10265,ців подану ате,5
10266,ькі погляди нем,5
10267,цій автономних спі,9
10268,цію спортивних жур,9
10269,ція прогресивних жін,11
10270,ції футболу укр,8
10271,алі вуличної їжі,5
10272,еля закінчується кон,7
10273,ору старих пар,8
10274,рту принципово важ,11
10275,ову накривку з,8
10276,онд має пра,5
10277,онд може отр,5
10278,онд порошенка спі,9
10279,нду державного май,8
10280,гії обидва ці,6
10281,гії української мов,8
10282,рбс склали $,7
10283,орм неолітичної пас,10
10284,орм ідуть ті,6
10285,ння кожного з,5
10286,ння також ств,7
10287,рми практичної роб,9
10288,рми язикової екс,8
10289,рму зазначеного зве,8
10290,рму після при,5
10291,ала власний рев,6
10292,ння ціни газ,7
10293,ати базу для,5
10294,ися список цив,6
10295,лах можна вик,5
10296,улу складу різ,7
10297,ься калові мас,5
10298,мує найефективнішу стр,7
10299,мує найефективнішу стр,12
10300,рмі атестаційними ком,11
10301,рмі має чим,5
10302,рмі стрункого дзв,10
10303,ото стрьомних вел,8
10304,тів цього пос,8
10305,ний словничок у,11
10306,ого звороту пов,10
10307,гії відшукати сис,10
10308,нцу ксаверу моц,8
10309,ькі сиґарети кіл,9
10310,нти супутникової тех,7
10311,фсб слідом за,6
10312,нту скіфської пли,6
10313,ери міськкому ком,10
10314,цію злиття дво,9
10315,ями виділяють пок,9
10316,ції мистецтва май,8
10317,олу україни анд,8
10318,том федерального роз,9
10319,иці аристотеля нем,9
10320,чне знищення її,6
10321,чну майстерність із,9
10322,льм знову дев,6
10323,пом міллером із,5
10324,нал ліги чем,5
10325,ого п'ятого сез,6
10326,ому турнірі чем,8
